,published_year,type,crossref_dois,openalex_native_ids,openalex_native_has_openalex_native_type,openalex_native_has_abstract,openalex_native_has_affiliations,openalex_native_has_affiliations_countrycode,openalex_native_has_affiliations_sourceid,openalex_native_has_affiliations_ror,openalex_native_has_affiliations_string,openalex_native_has_authors,openalex_native_has_authors_sourceid,openalex_native_has_authors_orcid,openalex_native_has_authors_sequence,openalex_native_has_authors_string,openalex_native_has_citations,openalex_native_has_fields,openalex_native_has_fields_mag,openalex_native_has_references,openalex_native_has_venue,openalex_native_has_venue_issnl,openalex_native_has_venue_sourceid,openalex_native_has_venue_issn,openalex_native_has_venue_string,openalex_native_abstract_adds_presence,openalex_native_abstract_adds_counts,openalex_native_affiliations_adds_presence,openalex_native_affiliations_adds_counts,openalex_native_affiliations_countrycode_adds_presence,openalex_native_affiliations_countrycode_adds_counts,openalex_native_affiliations_sourceid_adds_presence,openalex_native_affiliations_sourceid_adds_counts,openalex_native_affiliations_ror_adds_presence,openalex_native_affiliations_ror_adds_counts,openalex_native_affiliations_string_adds_presence,openalex_native_affiliations_string_adds_counts,openalex_native_authors_adds_presence,openalex_native_authors_adds_counts,openalex_native_authors_sourceid_adds_presence,openalex_native_authors_sourceid_adds_counts,openalex_native_authors_orcid_adds_presence,openalex_native_authors_orcid_adds_counts,openalex_native_authors_sequence_adds_presence,openalex_native_authors_sequence_adds_counts,openalex_native_authors_string_adds_presence,openalex_native_authors_string_adds_counts,openalex_native_citations_adds_presence,openalex_native_citations_adds_counts,openalex_native_fields_adds_presence,openalex_native_fields_adds_counts,openalex_native_fields_mag_adds_presence,openalex_native_fields_mag_adds_counts,openalex_native_references_adds_presence,openalex_native_references_adds_counts,openalex_native_venue_adds_presence,openalex_native_venue_adds_counts,openalex_native_venue_issnl_adds_presence,openalex_native_venue_issnl_adds_counts,openalex_native_venue_sourceid_adds_presence,openalex_native_venue_sourceid_adds_counts,openalex_native_venue_issn_adds_presence,openalex_native_venue_issn_adds_counts,openalex_native_venue_string_adds_presence,openalex_native_venue_string_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
432,2005,,41,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,22,0,22,22,3,0,0,0,0,0
433,2005,book,16534,15649,15649,4710,1202,905,905,884,1202,11825,11897,2602,11897,11825,8854,15174,15174,1062,2967,2617,2967,2614,4102,4468,0,1145,1146,855,856,855,856,884,884,1145,1146,5073,5221,5145,5221,2589,2589,4962,5221,5073,5221,1357,6163,15174,0,15174,0,993,996,411,411,294,294,411,411,312,1368,790,790,16534,16534,509,278,0,278,7127,15,7904,7127,11016,0,191,3854,2828,3854
434,2005,book-chapter,284336,278919,278514,64045,61742,54227,54368,52994,61742,198507,198623,45870,198623,198507,68813,267467,267467,77419,56961,55157,56961,55098,186923,62242,1,58689,58715,51474,51495,51612,51633,52994,52994,58689,58715,40586,43188,40702,43188,45814,45825,40523,43188,40586,43188,16533,52315,267467,0,267467,0,6410,16459,0,0,0,0,0,0,2277,21562,0,0,284336,284336,5933,5215,0,5215,159917,105,161194,159917,65545,0,92482,284336,55961,284336
435,2005,book-part,59,59,59,0,0,0,0,0,0,5,5,0,5,5,2,54,54,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,4,0,4,4,5,0,0,59,0,59
436,2005,book-section,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,332,0,2,0,2,6,0,6,6,1,0,204,332,0,332
437,2005,component,7176,4166,4166,108,58,16,16,15,58,4096,4114,1342,4114,4096,291,3999,3999,45,128,83,128,83,234,108,0,5,9,5,5,5,5,15,15,5,9,143,132,161,132,1342,1342,0,132,143,132,162,191,3999,0,3999,0,45,45,128,128,83,83,128,128,83,83,234,234,7176,7176,0,108,0,108,5730,0,7176,5730,263,0,0,0,0,0
438,2005,dataset,24780,24722,24722,316,8968,8047,8095,7842,8968,18400,18629,2225,18629,18400,562,24536,24536,162,93,62,93,61,23794,316,0,87,88,72,73,72,73,7842,7842,87,88,104,73,333,73,813,813,44,73,104,73,162,348,24536,0,24536,0,162,162,0,0,0,0,0,0,61,61,0,0,24780,24780,0,8893,0,8893,18323,1415,21328,18323,1517,0,0,24780,0,24780
439,2005,grant,1169,164,164,71,0,0,0,0,0,0,0,0,0,0,0,164,164,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,2005,journal-article,1711485,1701751,1700934,1140201,1121307,1006478,1008516,986946,1121307,1544611,1544862,810260,1544862,1544611,1132914,1662315,1662315,1075067,1699431,1608869,1699431,1606754,1701092,964688,511,909636,914443,815531,818957,817176,820636,986946,986946,909636,914443,23712,49498,23962,49501,808553,809099,22848,49501,23712,49498,61942,826417,138936,1275347,138936,1275347,123854,246405,0,0,0,0,0,0,60,764921,0,0,1711485,1711485,189499,243465,0,243465,1527617,1951,1530595,1527617,1120773,1560362,999373,1711485,1710045,1711485
441,2005,journal-issue,10938,10766,10766,205,63,56,56,56,63,136,136,69,136,136,146,10731,10731,24,10701,10698,10701,10698,10766,205,0,63,63,56,56,56,56,56,56,63,63,108,108,108,108,69,69,108,108,108,108,26,49,1598,1370,1598,1370,24,24,0,0,0,0,0,0,0,3980,0,0,10938,10938,0,0,0,0,28,0,28,28,1291,9278,2,10938,10873,10938
442,2005,monograph,7660,7387,7374,1979,593,478,479,437,593,6514,6523,734,6523,6514,3852,7099,7099,425,785,721,785,721,1047,1888,1,457,458,357,358,357,358,437,437,457,458,657,710,666,710,703,704,633,710,657,710,522,2173,7099,0,7099,0,275,277,221,221,164,164,221,221,169,306,376,376,7660,7660,219,240,0,240,6106,33,6212,6106,4987,0,285,1050,628,1050
443,2005,other,10905,10331,10329,620,874,742,744,727,874,6281,6296,1224,6296,6281,1674,9992,9992,1719,2474,2445,2474,2435,8748,620,0,834,834,702,702,704,704,727,727,834,834,1192,1215,1207,1215,742,839,1190,1215,1192,1215,410,1330,9992,0,9992,0,580,607,0,0,0,0,0,0,30,1538,0,0,10905,10905,0,48,0,48,5144,493,5371,5144,1936,0,1668,10905,2446,10905
444,2005,posted-content,547,536,536,477,131,117,117,113,131,534,534,105,534,534,168,536,536,83,147,130,147,106,147,17,0,116,122,103,109,103,109,113,113,116,122,0,1,0,1,105,105,0,1,0,1,14,99,536,0,536,0,83,83,147,147,130,130,147,147,106,106,147,147,547,547,495,19,0,19,545,0,545,545,423,0,0,0,0,0
445,2005,proceedings,985,900,895,24,13,5,5,5,13,98,98,43,98,98,72,896,896,5,9,5,9,5,30,24,0,13,13,5,5,5,5,5,5,13,13,98,98,98,98,43,43,98,98,98,98,39,57,896,0,896,0,5,5,8,8,4,4,8,8,2,3,29,29,985,985,0,0,0,0,0,0,0,0,147,0,0,23,21,23
446,2005,proceedings-article,119190,117791,117547,89120,87128,75642,75838,73253,87128,109835,109836,49556,109836,109835,67290,116153,116153,63994,17833,14062,17833,13389,117191,81711,4,70009,70209,60358,60490,60499,60634,73253,73253,70009,70209,1537,7159,1538,7159,49556,49556,1530,7159,1537,7159,13149,52280,116153,0,116153,0,24671,27455,0,0,0,0,0,0,1693,12353,0,0,119190,119190,9950,22723,0,22723,109504,5,109514,109504,57419,0,44449,119190,30913,119190
447,2005,reference-book,794,762,762,283,88,68,68,68,88,685,685,128,685,685,373,744,744,41,35,33,35,32,291,283,0,85,85,66,66,66,66,68,68,85,85,255,262,255,262,128,128,255,262,255,262,55,315,744,0,744,0,41,41,27,27,25,25,27,27,24,24,65,65,794,794,0,3,0,3,443,0,443,443,439,0,0,233,8,233
448,2005,reference-entry,28785,28547,28547,2909,3008,2529,2532,2460,3008,12330,12348,1225,12348,12330,1792,28065,28065,4901,446,424,446,422,27867,2886,0,2615,2636,2170,2191,2173,2194,2460,2460,2615,2636,3534,3539,3552,3539,1225,1225,3519,3539,3534,3539,625,1290,28065,0,28065,0,48,90,0,0,0,0,0,0,278,421,0,0,28785,28785,42,393,0,393,8808,0,9024,8808,2430,0,6250,28785,144,28785
449,2005,report,12795,12594,12592,7598,1938,1831,1832,1807,1938,12026,12055,1995,12055,12026,4032,12367,12367,2922,1370,194,1370,188,2294,7543,0,1217,1232,1138,1149,1139,1150,1803,1803,1217,1232,195,403,224,403,1896,1916,148,403,195,403,1279,3127,12367,0,12367,0,2921,2922,1370,1370,194,194,1370,1370,188,188,2294,2294,12795,12795,144,929,5,929,12020,113,12355,12020,3683,0,67,0,0,0
450,2005,report-series,527,512,512,280,157,156,156,155,157,385,385,94,385,385,243,492,492,138,510,350,510,350,512,268,0,157,157,156,156,156,156,155,155,157,157,169,169,169,169,94,94,169,169,169,169,45,180,492,0,492,0,138,138,0,0,0,0,0,0,0,141,0,0,527,527,15,0,0,0,224,0,224,224,281,0,0,527,527,527
451,2005,standard,12,11,11,1,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,7,0,1,0,1,0,0,0
452,2004,,29,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0,1,18,0,18,18,2,0,0,0,0,0
453,2004,book,14973,14187,14187,4201,1022,756,756,728,1022,11347,11406,2313,11406,11347,8511,13742,13742,823,2998,2698,2998,2696,3495,4020,0,983,983,723,723,723,723,728,728,983,983,4331,4437,4390,4437,2304,2304,4216,4437,4331,4437,1047,5649,13742,0,13742,0,769,769,382,382,277,277,382,382,277,1466,698,698,14973,14973,406,253,0,253,7406,10,8200,7406,10742,0,164,3085,2812,3085
454,2004,book-chapter,279865,274524,274514,81302,61092,51917,52073,50774,61092,194349,194459,44039,194459,194349,67638,262693,262693,84980,55736,54339,55736,54214,182559,79974,1,60002,60015,50970,50974,51124,51128,50774,50774,60002,60015,33383,37221,33493,37221,44009,44014,33262,37221,33383,37221,17078,51296,262693,0,262693,0,4369,13195,0,0,0,0,0,0,1891,21703,0,0,279865,279865,3800,3293,0,3293,162863,58,164343,162863,62917,0,103476,279865,54517,279865
455,2004,book-part,35,35,35,1,1,1,1,1,1,3,3,1,3,3,2,35,35,5,0,0,0,0,33,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,0,1,35,0,35,0,1,1,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,1,0,1,1,4,0,7,35,0,35
456,2004,book-section,322,14,9,0,0,0,0,0,0,12,12,0,12,12,0,11,11,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,322,322,0,0,0,0,12,0,12,12,0,0,177,322,0,322
457,2004,component,6776,4173,4173,84,55,15,15,15,55,4140,4144,1528,4144,4140,243,4049,4049,46,153,112,153,112,220,84,0,8,9,6,6,6,6,15,15,8,9,9,47,13,47,1528,1528,0,47,9,47,154,190,4049,0,4049,0,46,46,153,153,112,112,153,153,112,112,220,220,6776,6776,0,80,0,80,5460,0,6776,5460,223,0,0,0,0,0
458,2004,dataset,31948,31881,31880,399,7906,7094,7134,6914,7906,18444,18743,1857,18743,18444,645,31689,31689,228,115,84,115,84,30901,399,0,134,134,104,104,104,104,6914,6914,134,134,110,103,409,103,817,817,58,103,110,103,171,382,31689,0,31689,0,228,228,0,0,0,0,0,0,84,84,0,0,31948,31948,0,7784,0,7784,18358,1041,29011,18358,2010,0,0,31948,0,31948
459,2004,grant,1214,161,161,57,0,0,0,0,0,0,0,0,0,0,0,161,161,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,2004,journal-article,1611833,1603262,1602636,1059915,1045349,934530,936565,916534,1045349,1454535,1454702,744586,1454705,1454535,1065638,1567320,1567320,986648,1601250,1519441,1601250,1517639,1602708,909326,269,850907,855344,759852,762943,761517,764628,916534,916534,850907,855344,23125,58103,23292,58107,743269,743716,22354,58107,23125,58103,61564,786983,117272,1209196,117272,1209196,174839,282595,0,0,0,0,0,0,41,782578,0,0,1611833,1611833,163735,224836,6,224836,1437126,1494,1439582,1437126,1054069,1484330,855165,1611833,1610696,1611833
461,2004,journal-issue,10565,10426,10426,193,41,35,36,34,41,127,127,43,127,127,118,10396,10396,28,10378,10377,10378,10377,10426,193,0,41,41,35,35,36,36,34,34,41,41,99,99,99,99,43,43,99,99,99,99,37,47,1270,1422,1270,1422,28,28,0,0,0,0,0,0,0,4307,0,0,10565,10565,0,0,0,0,28,0,28,28,1268,9254,0,10565,10513,10565
462,2004,monograph,7648,7329,7317,2011,603,470,471,447,603,6523,6532,706,6532,6523,3812,7062,7062,402,727,648,727,647,1044,1950,0,474,474,358,358,359,359,447,447,474,474,698,756,707,756,686,687,672,756,698,756,424,2183,7062,0,7062,0,245,249,224,224,150,150,224,224,141,263,354,354,7648,7648,147,239,0,239,6089,21,6193,6089,5105,0,288,1080,590,1080
463,2004,other,9870,9276,9274,515,799,655,655,645,799,6043,6061,1019,6061,6043,1382,8963,8963,1316,2308,2289,2308,2289,8089,515,0,764,764,623,623,623,623,645,645,764,764,955,969,973,969,610,708,954,969,955,969,346,1092,8963,0,8963,0,497,499,0,0,0,0,0,0,23,1305,0,0,9870,9870,0,35,0,35,5151,416,5317,5151,1646,0,1239,9870,2278,9870
464,2004,posted-content,330,315,315,277,70,60,60,57,70,314,314,55,314,314,85,315,315,45,73,65,73,59,73,10,0,57,62,47,51,47,51,57,57,57,62,0,0,0,0,54,54,0,0,0,0,9,54,315,0,315,0,45,45,73,73,65,65,73,73,59,59,73,73,330,330,281,22,0,22,329,1,329,329,225,0,0,0,0,0
465,2004,proceedings,819,762,758,23,14,7,7,7,14,84,84,33,84,84,65,757,757,5,11,9,11,9,17,23,0,14,14,7,7,7,7,7,7,14,14,84,84,84,84,33,33,84,84,84,84,39,54,757,0,757,0,5,5,10,10,8,8,10,10,2,5,16,16,819,819,0,0,0,0,0,0,0,0,137,0,0,17,19,17
466,2004,proceedings-article,89576,88811,88642,60753,57518,49941,50099,48127,57518,78059,78059,33510,78059,78059,47846,87570,87570,38078,13973,10933,13973,10360,88171,54457,2,44206,44349,38163,38249,38255,38343,48127,48127,44206,44349,1430,6124,1430,6124,33495,33495,1426,6124,1430,6124,8766,36760,87570,0,87570,0,19782,21021,0,0,0,0,0,0,2212,9015,0,0,89576,89576,8513,18361,0,18361,77137,20,77147,77137,42323,0,23030,89576,26162,89576
467,2004,reference-book,16629,16564,16560,307,123,89,89,87,123,14073,14073,134,14073,14073,435,16386,16386,36,29,26,29,24,15195,306,0,122,122,88,88,88,88,87,87,122,122,226,243,226,243,134,134,226,243,226,243,69,308,16386,0,16386,0,36,36,24,24,21,21,24,24,19,19,60,60,16629,16629,1,1,0,1,13882,0,13883,13882,1029,0,0,15975,5,15975
468,2004,reference-entry,57731,57224,57217,1071,1694,1396,1402,1345,1694,10936,10936,880,10936,10936,1116,55175,55175,17696,872,407,872,404,54845,1067,0,667,668,606,607,606,607,1345,1345,667,668,2132,2147,2132,2147,880,880,2132,2147,2132,2147,386,729,55175,0,55175,0,129,184,0,0,0,0,0,0,258,403,0,0,57731,57731,4,1032,0,1032,9302,0,9307,9302,2087,0,29355,57731,146,57731
469,2004,report,12384,12117,12113,7807,1858,1757,1757,1745,1858,11613,11634,1808,11634,11613,4032,11880,11880,2994,1307,160,1307,151,3063,7751,0,1135,1153,1065,1078,1065,1078,1740,1740,1135,1153,307,483,328,483,1716,1722,259,483,307,483,1394,3196,11880,0,11880,0,2994,2994,1307,1307,160,160,1307,1307,151,151,3063,3063,12384,12384,186,909,6,909,11559,128,11796,11559,3389,0,97,0,0,0
470,2004,report-series,432,423,423,230,92,89,89,89,92,336,336,82,336,336,200,411,411,103,420,282,420,282,423,216,0,92,92,89,89,89,89,89,89,92,92,135,137,135,137,82,82,135,137,135,137,37,153,411,0,411,0,103,103,0,0,0,0,0,0,0,133,0,0,432,432,16,0,0,0,208,0,208,208,247,0,0,432,432,432
471,2004,standard,6,6,6,0,0,0,0,0,0,1,1,0,1,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,2,0,1,0,0,0,0,0
472,2003,,29,3,1,1,1,1,1,1,1,3,3,2,3,3,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0,1,21,2,21,21,1,0,0,0,0,0
473,2003,book,14204,13474,13468,4017,919,677,680,661,919,10771,10818,2113,10818,10771,8081,13050,13050,743,2998,2685,2998,2682,3388,3865,0,879,881,646,647,649,650,661,661,879,881,4005,4123,4052,4123,2108,2108,3919,4123,4005,4123,969,5458,13050,0,13050,0,689,689,398,398,282,282,398,398,275,1682,666,666,14204,14204,336,219,0,219,7151,8,7767,7151,10296,0,145,2952,2793,2952
474,2003,book-chapter,259985,255419,255414,81032,63793,54339,54483,52907,63793,184234,184371,40377,184371,184234,64982,244105,244105,83483,53759,51815,53759,51676,171755,79514,0,62276,62290,52957,52966,53101,53110,52907,52907,62276,62290,33399,35888,33536,35888,40344,40355,33321,35888,33399,35888,17236,49878,244105,0,244105,0,3882,11066,0,0,0,0,0,0,2354,28644,0,0,259985,259985,3564,3716,0,3716,152152,114,153692,152152,59107,0,102366,259985,51091,259985
475,2003,book-part,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,3,0,1,16,0,16
476,2003,book-section,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,2,1,0,1,7,0,7,7,0,0,156,252,0,252
477,2003,component,5348,3288,3288,73,70,16,16,14,70,3255,3263,1061,3263,3255,180,3202,3202,47,108,57,108,55,172,73,0,8,12,8,8,8,8,14,14,8,12,74,48,82,48,1061,1061,0,48,74,48,125,136,3202,0,3202,0,47,47,108,108,57,57,108,108,55,55,172,172,5348,5348,0,95,0,95,4433,0,5347,4433,201,0,0,0,0,0
478,2003,dataset,120837,119124,119124,382,101210,100463,100516,100268,101210,112049,112255,95570,112255,112049,583,118175,118175,5674,90,72,90,71,114047,382,0,91,119,79,107,81,109,100268,100268,91,119,122,145,328,145,660,691,66,145,122,145,174,352,118175,0,118175,0,178,186,0,0,0,0,0,0,71,71,0,0,120837,120837,0,102803,0,102803,113617,96565,118096,113617,1630,0,93120,120837,0,120837
479,2003,grant,1479,133,133,71,0,0,0,0,0,0,0,0,0,0,0,133,133,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1479,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,2003,journal-article,1486586,1478576,1477808,969942,956115,853106,855005,835724,956115,1340399,1340617,660916,1340617,1340399,991150,1446441,1446441,911929,1476794,1399708,1476794,1397877,1478064,840389,141,778853,782857,694232,697137,695797,698718,835724,835724,778853,782857,20695,63901,20911,63904,659742,660106,20240,63904,20695,63901,57016,738406,115719,1105930,115719,1105930,180410,276145,0,0,0,0,0,0,38,756715,0,0,1486586,1486586,140526,204514,7,204514,1324970,1351,1326860,1324970,983086,1362035,772920,1486586,1485771,1486586
481,2003,journal-issue,11121,10980,10980,148,16,12,12,12,16,74,74,20,74,74,81,10943,10943,11,10935,10934,10935,10934,10980,148,0,16,16,12,12,12,12,12,12,16,16,47,47,47,47,20,20,47,47,47,47,16,18,1071,1439,1071,1439,11,11,0,0,0,0,0,0,0,5282,0,0,11121,11121,0,0,0,0,27,0,27,27,986,10006,0,11121,11073,11121
482,2003,monograph,7412,7152,7142,1837,523,415,417,384,523,5741,5750,626,5750,5741,3495,6888,6888,429,569,508,569,507,801,1781,0,414,414,321,321,322,322,384,384,414,414,669,707,678,707,614,615,651,707,669,707,396,2012,6888,0,6888,0,270,272,204,204,145,145,204,204,150,286,348,348,7412,7412,117,189,0,189,5307,16,5403,5307,4659,0,279,726,397,726
483,2003,other,8841,8412,8410,653,876,718,720,705,876,5163,5169,947,5169,5163,1168,7997,7997,1359,2174,1909,2174,1908,7371,653,0,822,822,667,667,669,669,705,705,822,822,899,909,905,909,682,738,896,909,899,909,350,915,7997,0,7997,0,369,383,0,0,0,0,0,0,6,1051,0,0,8841,8841,0,54,0,54,4321,268,4471,4321,1420,0,1482,8841,1937,8841
484,2003,posted-content,242,235,235,178,43,42,42,42,43,234,234,34,234,234,54,234,234,23,41,34,41,34,42,7,0,35,36,34,35,34,35,42,42,35,36,0,1,0,1,34,34,0,1,0,1,6,31,234,0,234,0,23,23,41,41,34,34,41,41,34,34,42,42,242,242,180,15,0,15,241,0,242,241,157,0,0,0,0,0
485,2003,proceedings,791,731,727,17,6,3,3,3,6,79,79,25,79,79,66,729,729,11,6,6,6,6,14,17,0,6,6,3,3,3,3,3,3,6,6,79,79,79,79,25,25,79,79,79,79,33,56,729,0,729,0,11,11,6,6,6,6,6,6,3,5,14,14,791,791,0,0,0,0,0,0,0,0,136,0,0,15,14,15
486,2003,proceedings-article,75984,74575,74371,55870,54371,46539,46725,44768,54371,72887,72888,28700,72888,72887,43161,73459,73459,33098,11491,6533,11491,6004,74367,49492,2,40852,41022,34903,35016,35016,35130,44768,44768,40852,41022,444,4634,445,4634,28699,28699,444,4634,444,4634,8131,32836,73459,0,73459,0,16690,17768,0,0,0,0,0,0,1145,5333,0,0,75984,75984,8069,18875,0,18875,73797,1,73799,73797,37464,0,20246,75984,24521,75984
487,2003,reference-book,12256,12194,12193,333,93,64,64,63,93,10606,10606,121,10606,10606,442,11589,11589,40,35,28,35,27,10972,332,0,93,93,64,64,64,64,63,63,93,93,263,273,263,273,120,120,263,273,263,273,80,338,11589,0,11589,0,40,40,32,32,26,26,32,32,26,27,63,63,12256,12256,1,0,0,0,10380,1,10380,10380,861,0,0,11536,1,11536
488,2003,reference-entry,27842,27764,27762,2951,3685,3287,3317,3147,3685,23430,23431,1200,23431,23430,1923,26992,26992,5128,2027,2022,2027,2022,27001,2951,0,1349,1372,1195,1215,1197,1217,3147,3147,1349,1372,1089,1359,1090,1359,1200,1200,1088,1359,1089,1359,805,1490,26992,0,26992,0,26,54,0,0,0,0,0,0,1800,2015,0,0,27842,27842,0,2337,0,2337,22379,0,22384,22379,2540,0,5407,27842,222,27842
489,2003,report,13104,12925,12924,8251,1666,1551,1552,1540,1666,12402,12416,1961,12416,12402,4160,12703,12703,3090,1418,155,1418,154,3566,8148,0,1050,1073,982,1003,983,1004,1534,1534,1050,1073,555,746,569,746,1861,1874,511,746,555,746,1549,3322,12703,0,12703,0,3089,3089,1418,1418,155,155,1418,1418,154,154,3566,3566,13104,13104,181,778,7,778,11998,154,12243,11998,3315,0,45,0,0,0
490,2003,report-series,420,402,402,223,81,77,77,77,81,324,324,57,324,324,185,391,391,102,401,268,401,268,402,214,1,81,81,77,77,77,77,77,77,81,81,136,137,136,137,57,57,136,137,136,137,40,150,391,0,391,0,102,102,0,0,0,0,0,0,0,139,0,0,420,420,12,0,0,0,198,0,198,198,214,0,0,420,420,420
491,2003,standard,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,9,0,4,0,3,0,0,0
492,2002,,17,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,13,0,13,13,0,0,0,0,0,0
493,2002,book,14218,13419,13419,4068,707,520,520,494,707,10694,10745,1960,10745,10694,7858,12990,12990,655,2985,2751,2985,2747,3448,3915,0,673,673,489,489,489,489,494,494,673,673,3930,4022,3981,4022,1953,1954,3858,4022,3930,4022,1158,5429,12990,0,12990,0,613,616,394,394,305,305,394,394,308,1825,664,664,14218,14218,346,249,0,249,7198,8,7899,7198,10023,0,157,3049,2747,3049
494,2002,book-chapter,247503,242944,242943,74939,56517,47858,48021,46680,56517,171908,171990,35306,171990,171908,59885,231583,231583,72924,48699,46977,48699,46850,161363,73801,1,55261,55273,46739,46747,46898,46906,46680,46680,55261,55273,31861,33624,31943,33624,35282,35286,31734,33624,31861,33624,16394,46728,231583,0,231583,0,3363,9703,0,0,0,0,0,0,2142,31903,0,0,247503,247503,3171,3773,0,3773,141225,53,142387,141225,53955,0,87912,247503,46097,247503
495,2002,book-part,61,61,61,2,1,1,1,1,1,8,8,0,8,8,1,59,59,0,0,0,0,0,58,2,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,0,2,2,2,2,1,1,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,6,0,6,6,1,0,0,61,0,61
496,2002,book-section,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,332,15,0,0,0,14,0,14,14,0,0,190,332,0,332
497,2002,component,3870,2533,2533,89,74,12,12,12,74,2526,2527,787,2527,2526,143,2449,2449,40,88,33,88,32,144,89,0,4,11,2,4,2,4,12,12,4,11,25,46,26,46,787,787,0,46,25,46,93,102,2449,0,2449,0,40,40,88,88,33,33,88,88,32,32,144,144,3870,3870,0,107,0,107,3397,0,3870,3397,134,0,0,0,0,0
