,cr_published_year,cr_type,cr_dois,openalex_dois,openalex_ids,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_id_countrycode,openalex_has_affiliations_id_ror,openalex_has_affiliations_id_source,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_id_orcid,openalex_has_authors_id_source,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_references,openalex_has_venue,openalex_has_venue_id_issn,openalex_has_venue_id_issnl,openalex_has_venue_id_source,openalex_has_venue_string,crossref_dois,crossref_ids,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_id_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_id_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_id_issn,crossref_has_venue_string,count_openalex_crossref_overlap,crossref_has_abstract_in_overlap,crossref_abstract_adds_presence,crossref_abstract_adds_presence_overlap,crossref_has_affiliations_in_overlap,crossref_affiliations_adds_presence,crossref_affiliations_adds_presence_overlap,crossref_has_affiliations_id_ror_in_overlap,crossref_affiliations_id_ror_adds_presence,crossref_affiliations_id_ror_adds_presence_overlap,crossref_has_affiliations_string_in_overlap,crossref_affiliations_string_adds_presence,crossref_affiliations_string_adds_presence_overlap,crossref_has_authors_in_overlap,crossref_authors_adds_presence,crossref_authors_adds_presence_overlap,crossref_has_authors_id_orcid_in_overlap,crossref_authors_id_orcid_adds_presence,crossref_authors_id_orcid_adds_presence_overlap,crossref_has_authors_sequence_in_overlap,crossref_authors_sequence_adds_presence,crossref_authors_sequence_adds_presence_overlap,crossref_has_authors_string_in_overlap,crossref_authors_string_adds_presence,crossref_authors_string_adds_presence_overlap,crossref_has_citations_in_overlap,crossref_citations_adds_presence,crossref_citations_adds_presence_overlap,crossref_has_fields_in_overlap,crossref_fields_adds_presence,crossref_fields_adds_presence_overlap,crossref_has_references_in_overlap,crossref_references_adds_presence,crossref_references_adds_presence_overlap,crossref_has_venue_in_overlap,crossref_venue_adds_presence,crossref_venue_adds_presence_overlap,crossref_has_venue_id_issn_in_overlap,crossref_venue_id_issn_adds_presence,crossref_venue_id_issn_adds_presence_overlap,crossref_has_venue_string_in_overlap,crossref_venue_string_adds_presence,crossref_venue_string_adds_presence_overlap,count_crossref_openalex_overlap,openalex_has_abstract_in_overlap,openalex_abstract_adds_presence,openalex_abstract_adds_presence_overlap,openalex_has_affiliations_in_overlap,openalex_affiliations_adds_presence,openalex_affiliations_adds_presence_overlap,openalex_has_affiliations_id_countrycode_in_overlap,openalex_affiliations_id_countrycode_adds_presence,openalex_affiliations_id_countrycode_adds_presence_overlap,openalex_has_affiliations_id_ror_in_overlap,openalex_affiliations_id_ror_adds_presence,openalex_affiliations_id_ror_adds_presence_overlap,openalex_has_affiliations_id_source_in_overlap,openalex_affiliations_id_source_adds_presence,openalex_affiliations_id_source_adds_presence_overlap,openalex_has_affiliations_string_in_overlap,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_presence_overlap,openalex_has_authors_in_overlap,openalex_authors_adds_presence,openalex_authors_adds_presence_overlap,openalex_has_authors_id_orcid_in_overlap,openalex_authors_id_orcid_adds_presence,openalex_authors_id_orcid_adds_presence_overlap,openalex_has_authors_id_source_in_overlap,openalex_authors_id_source_adds_presence,openalex_authors_id_source_adds_presence_overlap,openalex_has_authors_sequence_in_overlap,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_presence_overlap,openalex_has_authors_string_in_overlap,openalex_authors_string_adds_presence,openalex_authors_string_adds_presence_overlap,openalex_has_citations_in_overlap,openalex_citations_adds_presence,openalex_citations_adds_presence_overlap,openalex_has_fields_in_overlap,openalex_fields_adds_presence,openalex_fields_adds_presence_overlap,openalex_has_references_in_overlap,openalex_references_adds_presence,openalex_references_adds_presence_overlap,openalex_has_venue_in_overlap,openalex_venue_adds_presence,openalex_venue_adds_presence_overlap,openalex_has_venue_id_issn_in_overlap,openalex_venue_id_issn_adds_presence,openalex_venue_id_issn_adds_presence_overlap,openalex_has_venue_id_issnl_in_overlap,openalex_venue_id_issnl_adds_presence,openalex_venue_id_issnl_adds_presence_overlap,openalex_has_venue_id_source_in_overlap,openalex_venue_id_source_adds_presence,openalex_venue_id_source_adds_presence_overlap,openalex_has_venue_string_in_overlap,openalex_venue_string_adds_presence,openalex_venue_string_adds_presence_overlap
1020,1982,monograph,1594,1577,1577,249,32,21,17,21,32,1064,30,1074,1074,1064,739,1577,33,145,133,133,145,154,1594,1594,105,5,0,5,963,4,1013,963,701,0,5,83,73,83,1577,105,9,9,5,1,1,0,0,0,5,1,1,963,0,0,4,2,2,1013,37,37,963,0,0,699,33,33,0,0,0,5,0,0,83,12,12,73,2,2,83,3,3,1577,249,153,153,32,28,28,21,21,21,17,17,17,21,21,21,32,28,28,1064,101,101,30,28,28,1074,1074,1074,1074,98,98,1064,101,101,739,73,73,1577,1577,1577,33,28,28,145,74,74,133,62,62,133,133,133,145,145,145,154,74,74
1021,1982,other,1874,1872,1872,91,47,38,36,39,47,1481,68,1482,1482,1481,706,1872,265,1609,1592,1592,1609,1862,1874,1874,0,37,0,37,1362,39,1487,1362,538,0,24,1874,1592,1874,1872,0,0,0,37,0,0,0,0,0,37,0,0,1361,0,0,39,1,1,1486,116,116,1361,0,0,538,23,23,0,0,0,24,18,18,1872,263,263,1591,0,0,1872,10,10,1872,91,91,91,47,10,10,38,38,38,36,36,36,39,39,39,47,10,10,1481,120,120,68,30,30,1482,1482,1482,1482,112,112,1481,120,120,706,191,191,1872,1872,1872,265,259,259,1609,0,0,1592,1,1,1592,1592,1592,1609,1609,1609,1862,0,0
1022,1982,posted-content,11,11,11,7,3,3,3,3,3,11,2,11,11,11,6,11,3,8,1,1,8,8,11,11,0,10,0,10,11,0,11,11,7,0,0,0,0,0,11,0,0,0,10,7,7,0,0,0,10,7,7,11,0,0,0,0,0,11,0,0,11,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,7,7,3,0,0,3,3,3,3,3,3,3,3,3,3,0,0,11,0,0,2,2,2,11,11,11,11,0,0,11,0,0,6,1,1,11,11,11,3,3,3,8,8,8,1,1,1,1,1,1,8,8,8,8,8,8
1023,1982,proceedings,80,73,73,1,0,0,0,0,0,6,1,6,6,6,10,73,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,8,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,1,1,1,6,6,6,6,6,6,6,6,6,10,2,2,73,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,1982,proceedings-article,11503,11488,11488,7308,7855,6206,5386,6286,7855,11300,846,11300,11300,11300,6135,11488,4261,8571,1206,1206,8571,10453,11503,11503,572,1987,0,1987,11284,0,11284,11284,5607,0,3656,11503,3215,11503,11488,558,16,16,1987,301,301,0,0,0,1987,301,301,11269,0,0,0,0,0,11269,0,0,11269,0,0,5607,359,359,0,0,0,3643,954,954,11488,2917,2917,3215,2467,2467,11488,1035,1035,11488,7308,6766,6766,7855,6169,6169,6206,6206,6206,5386,5386,5386,6286,6286,6286,7855,6169,6169,11300,31,31,846,846,846,11300,11300,11300,11300,31,31,11300,31,31,6135,887,887,11488,11488,11488,4261,1572,1572,8571,0,0,1206,458,458,1206,1206,1206,8571,8571,8571,10453,0,0
1025,1982,reference-book,2,2,2,1,0,0,0,0,0,2,0,2,2,2,1,2,0,1,0,0,1,1,2,2,0,0,0,0,1,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,2,2,1,1,2,1,1,1,0,0,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1026,1982,reference-entry,5,5,5,4,5,5,5,5,5,5,1,5,5,5,5,5,5,3,3,3,3,5,5,5,0,5,0,5,5,0,5,5,5,0,5,5,0,5,5,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,5,0,0,5,2,2,0,0,0,5,0,0,5,4,4,4,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,5,0,0,1,1,1,5,5,5,5,0,0,5,0,0,5,0,0,5,5,5,5,0,0,3,0,0,3,3,3,3,3,3,3,3,3,5,0,0
1027,1982,report,8139,8134,8134,4628,473,417,416,418,473,6948,231,7001,7001,6948,2480,8132,515,1472,98,98,1472,1472,8139,8139,10,284,5,284,6484,16,7041,6484,2058,0,2,0,0,0,8134,10,0,0,284,50,50,5,2,2,284,50,50,6479,11,11,16,8,8,7036,483,483,6479,11,11,2058,198,198,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,8134,4628,4618,4618,473,239,239,417,417,417,416,413,413,418,418,418,473,239,239,6948,480,480,231,223,223,7001,7001,7001,7001,448,448,6948,480,480,2480,620,620,8132,8132,8132,515,514,514,1472,1472,1472,98,98,98,98,98,98,1472,1472,1472,1472,1472,1472
1028,1982,report-component,24,24,24,3,0,0,0,0,0,22,6,22,22,22,10,24,7,24,24,24,24,24,24,24,0,0,0,0,22,4,24,22,6,0,0,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,4,0,0,24,2,2,22,0,0,6,1,1,0,0,0,0,0,0,24,0,0,24,0,0,24,0,0,24,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,6,2,2,22,22,22,22,0,0,22,0,0,10,5,5,24,24,24,7,7,7,24,0,0,24,0,0,24,24,24,24,24,24,24,0,0
1029,1982,report-series,24,24,24,13,0,0,0,0,0,24,2,24,24,24,20,24,2,24,24,24,24,24,24,24,0,0,0,0,24,0,24,24,19,0,0,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,0,0,24,0,0,19,0,0,0,0,0,0,0,0,24,0,0,24,0,0,24,0,0,24,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,2,2,2,24,24,24,24,0,0,24,0,0,20,1,1,24,24,24,2,2,2,24,0,0,24,0,0,24,24,24,24,24,24,24,0,0
1030,1982,standard,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,1981,book,4251,4226,4226,413,30,21,20,21,30,2928,132,2939,2939,2928,2621,4224,43,3603,972,972,3603,3603,4251,4251,33,3,0,3,1887,0,2020,1887,2404,0,2,933,894,933,4226,32,2,2,3,3,3,0,0,0,3,3,3,1879,2,2,0,0,0,2012,114,114,1879,2,2,2398,95,95,0,0,0,2,0,0,928,6,6,889,49,49,928,6,6,4226,413,383,383,30,30,30,21,21,21,20,20,20,21,21,21,30,30,30,2928,1051,1051,132,132,132,2939,2939,2939,2939,1041,1041,2928,1051,1051,2621,318,318,4224,4224,4224,43,41,41,3603,2681,2681,972,132,132,972,972,972,3603,3603,3603,3603,2681,2681
1032,1981,book-chapter,80857,80297,80297,20663,27394,21926,21000,22087,27394,63970,3445,64001,64001,63970,23617,80274,30825,60379,14884,14884,60379,62730,80857,80857,25,868,0,868,60142,0,60449,60142,21361,0,34775,80857,14330,80857,80297,25,0,0,868,810,810,0,0,0,868,810,810,59815,281,281,0,0,0,60122,502,502,59815,281,281,21358,984,984,0,0,0,34774,4281,4281,80297,19918,19918,14328,411,411,80297,17567,17567,80297,20663,20638,20638,27394,27336,27336,21926,21926,21926,21000,21000,21000,22087,22087,22087,27394,27336,27336,63970,4436,4436,3445,3445,3445,64001,64001,64001,64001,4381,4381,63970,4436,4436,23617,3243,3243,80274,80274,80274,30825,332,332,60379,0,0,14884,967,967,14884,14884,14884,60379,60379,60379,62730,0,0
1033,1981,book-section,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
1034,1981,component,212,19,19,0,0,0,0,0,0,19,0,19,19,19,3,19,0,16,0,0,16,17,212,212,0,0,0,0,21,0,212,21,8,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,17,0,0,0,19,19,19,19,0,0,19,17,17,3,3,3,19,19,19,0,0,0,16,16,16,0,0,0,0,0,0,16,16,16,17,17,17
1035,1981,dataset,1735,1734,1734,74,3,3,3,3,3,1129,19,1148,1148,1129,143,1734,22,146,26,26,146,1674,1735,1735,0,0,0,0,1122,0,1361,1122,139,0,0,1735,0,1735,1734,0,0,0,0,0,0,0,0,0,0,0,0,1122,0,0,0,0,0,1361,218,218,1122,0,0,139,31,31,0,0,0,0,0,0,1734,1588,1588,0,0,0,1734,60,60,1734,74,74,74,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1129,7,7,19,19,19,1148,1148,1148,1148,5,5,1129,7,7,143,35,35,1734,1734,1734,22,22,22,146,0,0,26,26,26,26,26,26,146,146,146,1674,0,0
1036,1981,edited-book,124,92,92,22,0,0,0,0,0,49,2,49,49,49,41,92,1,89,19,19,89,89,124,124,20,0,0,0,42,0,42,42,48,0,0,2,2,2,92,19,7,7,0,0,0,0,0,0,0,0,0,36,1,1,0,0,0,36,1,1,36,1,1,45,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,22,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,14,14,2,2,2,49,49,49,49,14,14,49,14,14,41,4,4,92,92,92,1,1,1,89,89,89,19,19,19,19,19,19,89,89,89,89,89,89
1037,1981,grant,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,1981,journal-article,628090,625388,625388,288381,277318,231084,221701,232474,277318,553070,64948,553138,553138,553070,376074,625212,306023,624736,624613,624613,624736,625380,628090,628090,48886,51043,0,51043,549525,81,550394,549525,360551,582230,279950,628090,627656,628090,625388,47696,1692,1692,50654,10286,10286,0,0,0,50654,10286,10286,547195,63,63,81,6,6,548064,734,734,547195,63,63,359981,7178,7178,580019,127,127,279764,18879,18879,625388,652,652,625079,519,519,625388,8,8,625388,288381,242377,242377,277318,236950,236950,231084,231084,231084,221701,221701,221701,232474,232474,232474,277318,236950,236950,553070,5938,5938,64948,64873,64873,553138,553138,553138,553138,5808,5808,553070,5938,5938,376074,23271,23271,625212,45320,45320,306023,45138,45138,624736,0,0,624613,53,53,624613,624613,624613,624736,624736,624736,625380,0,0
1039,1981,journal-issue,4144,4131,4131,95,0,0,0,0,0,1,0,1,1,1,251,4131,0,4106,4106,4106,4106,4130,4144,4144,0,0,0,0,0,0,0,0,278,3804,0,4144,4119,4144,4131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,29,29,3795,0,0,0,0,0,4131,25,25,4106,0,0,4131,1,1,4131,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,251,2,2,4131,336,336,0,0,0,4106,0,0,4106,0,0,4106,4106,4106,4106,4106,4106,4130,0,0
1040,1981,monograph,1446,1431,1431,248,23,12,12,12,23,1066,24,1069,1069,1066,718,1430,28,131,114,114,131,136,1446,1446,95,1,0,1,947,3,1004,947,647,0,7,73,65,73,1431,95,3,3,1,1,1,0,0,0,1,1,1,946,0,0,3,2,2,1003,46,46,946,0,0,646,32,32,0,0,0,7,1,1,73,8,8,65,0,0,73,3,3,1431,248,156,156,23,23,23,12,12,12,12,12,12,12,12,12,23,23,23,1066,120,120,24,23,23,1069,1069,1069,1069,112,112,1066,120,120,718,104,104,1430,1430,1430,28,22,22,131,66,66,114,49,49,114,114,114,131,131,131,136,66,66
1041,1981,other,1859,1858,1858,123,72,57,57,58,72,1518,115,1519,1519,1518,698,1857,269,1648,1643,1643,1648,1853,1859,1859,0,35,0,35,1404,74,1550,1404,536,0,51,1859,1613,1859,1858,0,0,0,35,0,0,0,0,0,35,0,0,1404,0,0,74,1,1,1550,126,126,1404,0,0,536,22,22,0,0,0,51,18,18,1858,210,210,1612,0,0,1858,5,5,1858,123,123,123,72,37,37,57,57,57,57,57,57,58,58,58,72,37,37,1518,114,114,115,42,42,1519,1519,1519,1519,95,95,1518,114,114,698,184,184,1857,1857,1857,269,236,236,1648,0,0,1643,31,31,1643,1643,1643,1648,1648,1648,1853,0,0
1042,1981,posted-content,16,16,16,12,7,7,7,7,7,16,10,16,16,16,9,16,2,13,0,0,13,13,16,16,0,13,0,13,16,0,16,16,11,0,0,0,0,0,16,0,0,0,13,7,7,0,0,0,13,7,7,16,0,0,0,0,0,16,0,0,16,0,0,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,12,12,7,1,1,7,7,7,7,7,7,7,7,7,7,1,1,16,0,0,10,10,10,16,16,16,16,0,0,16,0,0,9,1,1,16,16,16,2,2,2,13,13,13,0,0,0,0,0,0,13,13,13,13,13,13
1043,1981,proceedings,86,80,80,1,0,0,0,0,0,3,0,3,3,3,3,80,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,0,3,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,1981,proceedings-article,10995,10970,10970,7460,7421,5862,5173,5934,7421,10765,774,10767,10767,10765,4996,10970,3540,7749,959,959,7749,9764,10995,10995,1769,3579,0,3579,10711,0,10742,10711,4475,0,3450,10995,4434,10995,10970,1745,6,6,3555,500,500,0,0,0,3555,500,500,10687,0,0,0,0,0,10718,17,17,10687,0,0,4474,276,276,0,0,0,3450,895,895,10970,3221,3221,4434,3632,3632,10970,1206,1206,10970,7460,5721,5721,7421,4366,4366,5862,5862,5862,5173,5173,5173,5934,5934,5934,7421,4366,4366,10765,78,78,774,774,774,10767,10767,10767,10767,66,66,10765,78,78,4996,798,798,10970,10970,10970,3540,985,985,7749,0,0,959,157,157,959,959,959,7749,7749,7749,9764,0,0
1045,1981,reference-book,4,4,4,2,0,0,0,0,0,3,1,3,3,3,4,4,0,4,0,0,4,4,4,4,0,0,0,0,0,0,0,0,4,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,0,0,4,4,4,0,0,0,4,3,3,0,0,0,0,0,0,4,4,4,4,3,3
1046,1981,report,10040,10018,10018,5739,510,442,436,444,510,8386,232,8471,8471,8386,2645,10015,444,1540,98,98,1540,1540,10040,10040,20,289,0,289,7967,10,8882,7967,2314,0,0,0,0,0,10018,16,0,0,288,60,60,0,0,0,288,60,60,7953,20,20,10,4,4,8862,779,779,7953,20,20,2313,327,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,5739,5723,5723,510,282,282,442,442,442,436,436,436,444,444,444,510,282,282,8386,453,453,232,226,226,8471,8471,8471,8471,388,388,8386,453,453,2645,659,659,10015,10015,10015,444,444,444,1540,1540,1540,98,98,98,98,98,98,1540,1540,1540,1540,1540,1540
1047,1981,report-component,54,54,54,2,0,0,0,0,0,54,7,54,54,54,19,54,4,54,54,54,54,54,54,54,0,0,0,0,54,4,54,54,10,0,0,54,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,4,1,1,54,0,0,54,0,0,10,0,0,0,0,0,0,0,0,54,0,0,54,0,0,54,0,0,54,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,7,4,4,54,54,54,54,0,0,54,0,0,19,9,9,54,54,54,4,4,4,54,0,0,54,0,0,54,54,54,54,54,54,54,0,0
1048,1981,report-series,13,13,13,6,0,0,0,0,0,12,0,12,12,12,9,13,1,13,13,13,13,13,13,13,0,0,0,0,12,0,13,12,7,0,0,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,13,1,1,12,0,0,7,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,0,0,13,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,12,12,12,0,0,12,0,0,9,2,2,13,13,13,1,1,1,13,0,0,13,0,0,13,13,13,13,13,13,13,0,0
1049,1981,standard,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1980,book,4203,4179,4179,447,33,27,25,27,33,2992,113,2999,2999,2992,2490,4179,40,3581,929,929,3581,3581,4203,4203,37,2,0,2,1995,0,2104,1995,2263,0,2,903,841,903,4179,37,1,1,2,1,1,0,0,0,2,1,1,1990,2,2,0,0,0,2099,100,100,1990,2,2,2251,77,77,0,0,0,2,1,1,898,15,15,836,48,48,898,15,15,4179,447,411,411,33,32,32,27,27,27,25,25,25,27,27,27,33,32,32,2992,1004,1004,113,113,113,2999,2999,2999,2999,1000,1000,2992,1004,1004,2490,316,316,4179,4179,4179,40,39,39,3581,2698,2698,929,141,141,929,929,929,3581,3581,3581,3581,2698,2698
1051,1980,book-chapter,78471,77949,77949,20000,26655,20846,19998,21030,26655,62089,3116,62142,62142,62089,23439,77938,30101,60088,14730,14730,60088,61993,78471,78471,36,825,0,825,58809,0,59219,58809,21340,0,34118,78471,14134,78471,77949,36,0,0,825,760,760,0,0,0,825,760,760,58655,102,102,0,0,0,59065,418,418,58655,102,102,21340,954,954,0,0,0,34117,4375,4375,77949,17861,17861,14132,407,407,77949,15956,15956,77949,20000,19964,19964,26655,26590,26590,20846,20846,20846,19998,19998,19998,21030,21030,21030,26655,26590,26590,62089,3536,3536,3116,3116,3116,62142,62142,62142,62142,3495,3495,62089,3536,3536,23439,3053,3053,77938,77938,77938,30101,359,359,60088,0,0,14730,1005,1005,14730,14730,14730,60088,60088,60088,61993,0,0
1052,1980,book-section,7,7,7,1,0,0,0,0,0,1,0,1,1,1,0,7,0,7,0,0,7,7,7,7,1,0,0,0,1,0,1,1,0,0,0,7,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,7,7,7,0,0,0,7,0,0,0,0,0,0,0,0,7,7,7,7,0,0
1053,1980,component,273,13,13,0,0,0,0,0,0,12,0,13,13,12,1,13,0,7,1,1,7,8,273,273,0,0,0,0,26,0,273,26,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,0,0,0,13,13,13,13,0,0,12,7,7,1,1,1,13,13,13,0,0,0,7,7,7,1,1,1,1,1,1,7,7,7,8,8,8
1054,1980,dataset,1712,1712,1712,71,6,5,5,5,6,1094,26,1108,1108,1094,132,1712,22,126,14,14,126,1657,1712,1712,0,0,0,0,1079,0,1313,1079,128,0,0,1712,0,1712,1712,0,0,0,0,0,0,0,0,0,0,0,0,1079,0,0,0,0,0,1313,218,218,1079,0,0,128,30,30,0,0,0,0,0,0,1712,1586,1586,0,0,0,1712,55,55,1712,71,71,71,6,6,6,5,5,5,5,5,5,5,5,5,6,6,6,1094,15,15,26,26,26,1108,1108,1108,1108,13,13,1094,15,15,132,34,34,1712,1712,1712,22,22,22,126,0,0,14,14,14,14,14,14,126,126,126,1657,0,0
1055,1980,edited-book,90,69,69,10,0,0,0,0,0,31,0,31,31,31,23,69,0,68,13,13,68,68,90,90,13,0,0,0,34,0,34,34,25,0,0,0,0,0,69,13,7,7,0,0,0,0,0,0,0,0,0,28,5,5,0,0,0,28,5,5,28,5,5,25,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,8,0,0,0,31,31,31,31,8,8,31,8,8,23,2,2,69,69,69,0,0,0,68,68,68,13,13,13,13,13,13,68,68,68,68,68,68
1056,1980,journal-article,599995,597461,597461,272475,257831,213331,204647,214784,257831,525931,55854,526012,526012,525931,358328,597335,288771,596844,596717,596717,596844,597454,599995,599995,47520,47860,0,47860,521952,68,522811,521952,343888,556898,265589,599995,599527,599995,597461,46513,1475,1475,47488,9940,9940,0,0,0,47488,9940,9940,519794,78,78,68,7,7,520651,778,778,519794,78,78,343401,7159,7159,554830,107,107,265466,19475,19475,597461,617,617,597115,477,477,597461,7,7,597461,272475,227437,227437,257831,220283,220283,213331,213331,213331,204647,204647,204647,214784,214784,214784,257831,220283,220283,525931,6215,6215,55854,55793,55793,526012,526012,526012,526012,6139,6139,525931,6215,6215,358328,22086,22086,597335,42612,42612,288771,42780,42780,596844,0,0,596717,79,79,596717,596717,596717,596844,596844,596844,597454,0,0
